timestamp,timeframe,strategy_name,strategy_signal,ml_prediction,ml_confidence,decision,confidence,reason,risk_assessment,model,cached,prompt_hash,error
2025-08-17 20:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.34994002063852514,HOLD,50,Both strategy and model suggest SHORT but model confidence is low and volume is below average; moderate trend strength and low volatility reduce urgency.,MODERATE,gpt-4.1-mini,False,f6fe6c9ad75a84607ca4c721795b3888,
2025-08-23 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3533067693929803,SHORT,70,"Both strategy and model signal SHORT with moderate trend strength and recent negative returns; volatility is moderate relative to stop distance, supporting a cautious short entry.",MODERATE,gpt-4.1-mini,False,daa2fdc8d1d221c7e51445975f55b68d,
2025-08-24 00:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.3693722999364956,HOLD,70,"Strategy signals SHORT but model suggests HOLD with low confidence; moderate trend strength and low volume reduce conviction. Volatility is moderate relative to stop and target distances, advising caution.",MODERATE,gpt-4.1-mini,False,00b0f9d4c7263c360e58e16a17634091,
2025-08-28 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.35559090781966274,HOLD,40,"Both strategy and model suggest SHORT but model confidence is low and trend strength (ADX) is weak. Volatility is moderate relative to stop distance, increasing risk. Market conditions do not strongly support a short entry now.",MODERATE,gpt-4.1-mini,False,46fcae9cb633cd8966f66328ce02fea9,
2025-09-02 08:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.34161115657724267,SHORT,65,"Both strategy and model signal SHORT, supported by price below EMA and VWAP with moderate trend strength; volatility is moderate relative to stop distance, making risk acceptable.",MODERATE,gpt-4.1-mini,False,c66c95be46e14d9e2c2ae233caca4280,
2025-09-04 04:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.35844626366456467,SHORT,70,"Both strategy and model agree on SHORT, with moderate volume and recent negative returns supporting downside bias despite weak trend strength and neutral RSI.",MODERATE,gpt-4.1-mini,False,45fd9ee787457baf55fb436ce02b64e2,
2025-09-04 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.34968200377389974,SHORT,70,"Both strategy and model agree on SHORT; moderate trend strength and volume support downside. Volatility is moderate relative to stop and target distances, fitting the risk framework.",MODERATE,gpt-4.1-mini,False,861610f980c2862a60703b027735eff3,
2025-09-05 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3536416019280386,SHORT,70,"Both strategy and model agree on SHORT, volume is high, and price is below EMA and VWAP indicating bearish bias despite moderate trend strength and neutral RSI.",MODERATE,gpt-4.1-mini,False,007ec9fb0324fe26fbca2262b3e544d6,
2025-09-05 20:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.37774375512104946,SHORT,65,"Both strategy and model agree on SHORT despite moderate confidence; trend strength is weak but price is below EMA and VWAP with recent negative returns, supporting a cautious short bias.",MODERATE,gpt-4.1-mini,False,360e03415439f14749de6e3ad9050ba3,
2025-09-06 08:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.6423880520842458,HOLD,75,"Strategy signals SHORT but model predicts HOLD with moderate confidence; low trend strength and low volume reduce conviction; volatility is moderate relative to stop distance, suggesting caution.",MODERATE,gpt-4.1-mini,False,9d99c0ebd189b641caf128e3879aa10e,
2025-09-08 16:00:00+00:00,4h,ema_rsi_trend,LONG,SHORT,0.38248145933606614,HOLD,65,Strategy signals LONG but model predicts SHORT with moderate confidence; low ADX indicates weak trend; volatility is moderate relative to stop distance; mixed signals advise caution.,MODERATE,gpt-4.1-mini,False,211f0f2bd920feb2df7221742546db73,
2025-09-09 16:00:00+00:00,4h,ema_rsi_trend,LONG,SHORT,0.3661039291276912,HOLD,70,"Strategy signals LONG but model predicts SHORT with moderate confidence; low trend strength and negative MACD histogram suggest weak momentum. Volatility is moderate relative to stop and target distances, advising caution.",MODERATE,gpt-4.1-mini,False,19f708f015a593f6fab7ff3931ab8f4d,
2025-09-20 04:00:00+00:00,4h,ema_rsi_trend,LONG,HOLD,0.49013867041177256,HOLD,70,"Strategy signals LONG but model predicts HOLD with moderate confidence; low trend strength and low volume reduce conviction. Volatility is moderate relative to stop and target distances, suggesting caution.",MODERATE,gpt-4.1-mini,False,4b3eeb4ec9e8755e6328eb5c707b5041,
2025-09-22 08:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.4484432103481937,SHORT,75,"Both strategy and model agree on SHORT; RSI near oversold but trend strength (ADX) supports continuation; volatility and volume are moderate, fitting risk parameters.",MODERATE,gpt-4.1-mini,False,35c3fb8acf740ca60a62f381835c2e94,
2025-09-30 00:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.5236263484209847,LONG,75,"Both strategy and model agree on LONG with moderate confidence; strong trend (ADX 44.1), RSI supports momentum, and volume is above average. Volatility is moderate relative to stop and target distances, supporting a favorable reward:risk.",MODERATE,gpt-4.1-mini,False,591955fdc7479b8a42e215cabb24a754,
2025-10-02 20:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.5440972193909187,HOLD,60,"Both strategy and model suggest LONG but RSI is overbought and volume is low, indicating weak momentum. High distance from EMA and moderate volatility increase risk relative to target.",MODERATE,gpt-4.1-mini,False,3ff976d97f007f6595ab75e677f7630e,
2025-10-05 08:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.4355284192784981,HOLD,60,"Strategy and model both suggest LONG but model confidence is low and MACD histogram is negative; high RSI and ADX indicate strong trend but price is far above EMA and volatility is half the stop distance, increasing risk.",MODERATE,gpt-4.1-mini,False,202854bb5ca602163cf6c23ce4952489,
2025-10-09 20:00:00+00:00,4h,ema_rsi_trend,LONG,HOLD,0.3865475427701213,HOLD,70,"Strategy signals LONG but model predicts HOLD with low confidence; moderate trend strength and low volume reduce conviction. Volatility is moderate relative to target, increasing risk.",MODERATE,gpt-4.1-mini,False,20b552810207187b48b54da248c4f2a8,
2025-10-10 08:00:00+00:00,4h,ema_rsi_trend,LONG,HOLD,0.45181077834339967,HOLD,70,"Strategy signals LONG but model predicts HOLD with moderate confidence; low volume and weak trend (ADX 20.4) reduce conviction. Volatility is moderate relative to target, increasing risk.",MODERATE,gpt-4.1-mini,False,67041d87515669a9f5aec0d201a0aff2,
2025-10-10 20:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.5324287183880643,SHORT,75,"Both strategy and model agree on SHORT with moderate confidence; strong volume and momentum indicators support downside. Volatility is moderate relative to stop distance, making risk manageable.",MODERATE,gpt-4.1-mini,False,ccbe0bc52e3eed13e87afef0fd373e58,
2025-10-21 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.35099093279894406,SHORT,70,"Both strategy and model agree on SHORT; trend strength is moderate with ADX near 28 and price below EMA and VWAP, supporting bearish bias despite moderate RSI and low model confidence.",MODERATE,gpt-4.1-mini,False,9da898e3988b8d6c3cdd163b8ee58940,
2025-10-21 20:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.34503396108700474,HOLD,70,"Strategy signals SHORT but model suggests HOLD with low confidence; volatility is high relative to stop distance, and trend strength is moderate. Conflicting signals and risk parameters advise caution.",MODERATE,gpt-4.1-mini,False,6f0cb3d17f24a0eeede84fa79a6d5642,
2025-10-26 08:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.4596228614740245,LONG,70,Both strategy and model signal LONG with moderate confidence; volume and momentum indicators support upward movement despite moderate trend strength and volatility.,MODERATE,gpt-4.1-mini,False,6bc1e92c766b97656229d1e21843d7f8,
2025-10-29 20:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.40715553976855556,SHORT,75,"Both strategy and model agree on SHORT with moderate trend strength and negative momentum indicators; volatility is moderate relative to stop distance, supporting a controlled risk trade.",MODERATE,gpt-4.1-mini,False,211fe0126d8b7886248064dc662fe670,
2025-11-02 12:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.3374706539063921,HOLD,70,"Strategy signals SHORT but model predicts HOLD with low confidence; moderate trend strength and low volume reduce conviction. Volatility is moderate relative to stop distance, increasing risk.",MODERATE,gpt-4.1-mini,False,283b351fbc9a8668ac1dda8efaa65e06,
2025-11-11 12:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.35044122970091784,HOLD,70,"Strategy signals SHORT but model suggests HOLD with low confidence; moderate trend strength and volume spike increase uncertainty. Volatility is moderate relative to stop and target distances, advising caution.",MODERATE,gpt-4.1-mini,False,ac3b2ee2e8ffbe0cbddd807cec023bad,
2025-11-12 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3584759766207641,SHORT,70,"Both strategy and model agree on SHORT; volume is strong and price is below EMA and VWAP, supporting bearish momentum despite moderate ADX and low RSI.",MODERATE,gpt-4.1-mini,False,4dc0903623697eafc93174daeda1d041,
2025-12-01 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.490983165578938,SHORT,75,Both strategy and model agree on SHORT; strong volume and recent negative returns support downside momentum despite moderate trend strength and low RSI.,MODERATE,gpt-4.1-mini,False,51ef27be3259e7336c6b7bee925fb1b0,
2025-12-03 12:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.3510334297138686,HOLD,60,Strategy and model both signal LONG but model confidence is low and price is below EMA with moderate volatility and trend strength; caution advised before entering.,MODERATE,gpt-4.1-mini,False,ff990d144b7c90b663ed15801e13f35e,
2025-12-05 20:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3871602636871158,SHORT,70,Both strategy and model agree on SHORT; trend indicators and negative returns support downside bias despite moderate ADX and low volume.,MODERATE,gpt-4.1-mini,False,36b3d08eb277b2e9b3cbfb6416f75a40,
2025-12-08 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.35278940614259197,SHORT,70,"Both strategy and model agree on SHORT; moderate trend strength and volume support downside. ATR is moderate relative to target, manageable risk.",MODERATE,gpt-4.1-mini,False,48365fd6692db8b105613f6275504202,
2025-12-09 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3572872923757512,SHORT,70,"Both strategy and model signal SHORT, supported by negative recent returns and price below EMA; moderate trend strength and low volume suggest caution but overall alignment favors short.",MODERATE,gpt-4.1-mini,False,457293de4432386c86f68c2557478461,
2025-12-09 08:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.33561105357070165,HOLD,70,"Strategy signals SHORT but model suggests HOLD with low confidence; moderate trend strength and low volume reduce conviction. Volatility is moderate relative to stop distance, advising caution.",MODERATE,gpt-4.1-mini,False,f1336288a9e5eafaca77677761c1a88b,
2025-12-09 16:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.44156603537995315,LONG,70,Both strategy and model signal LONG with moderate confidence; volume is strong and momentum indicators support upward movement despite moderate trend strength and slight negative EMA distance.,MODERATE,gpt-4.1-mini,False,f0cafa75eaa32913d63b442bbf32ed4b,
2025-12-11 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.37997710923739486,SHORT,70,"Both strategy and model agree on SHORT, supported by negative MACD histogram and price below EMA and VWAP; moderate volume confirms selling interest despite low ADX trend strength.",MODERATE,gpt-4.1-mini,False,0d9dbff8fc566931affe8671a87acc41,
2025-12-11 20:00:00+00:00,4h,ema_rsi_trend,LONG,HOLD,0.3352780082949593,HOLD,70,"Strategy signals LONG but weak trend strength (ADX 14.8) and negative MACD histogram suggest caution; model also advises HOLD with low confidence. Volatility is moderate relative to target, increasing risk.",MODERATE,gpt-4.1-mini,False,098baefa96f31b19dda240afd575c238,
2025-12-12 20:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.5604834717724009,HOLD,70,"Strategy signals SHORT but model suggests HOLD with moderate confidence; low trend strength and low volume reduce conviction; volatility is moderate relative to stop distance, advising caution.",MODERATE,gpt-4.1-mini,False,d693713073975b57cdfcee2fb55c394c,
2025-12-18 16:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3969179130430541,HOLD,60,Both strategy and model suggest SHORT but model confidence is low and ADX indicates weak trend; high volatility relative to stop distance increases risk.,MODERATE,gpt-4.1-mini,False,a96e0034c14d3e385bcef7806811509a,
2025-12-19 12:00:00+00:00,4h,ema_rsi_trend,SHORT,LONG,0.35159569360081067,HOLD,70,"Strategy signals SHORT but model suggests LONG with low confidence; trend strength is weak and volatility is moderate relative to stop distance, indicating uncertainty and risk.",MODERATE,gpt-4.1-mini,False,ca4150921507348bcf7a254bb0f22e35,
2025-12-21 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3386756002710354,SHORT,65,"Both strategy and model signal SHORT, supported by price below EMA and VWAP with moderate volume; low ADX suggests weak trend but risk-reward ratio is favorable.",MODERATE,gpt-4.1-mini,False,fc52f713f106cc135208d798f1913e01,
2025-12-22 16:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.3480173630384961,HOLD,70,Strategy signals SHORT but model suggests HOLD with low confidence; moderate trend strength and volatility near half the stop distance advise caution.,MODERATE,gpt-4.1-mini,False,02d925d9628f916b73605c89a28f389e,
2025-12-23 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.36036994634634806,SHORT,70,"Both strategy and model agree on SHORT, supported by negative MACD histogram and price below EMA; moderate ADX suggests weak trend but volume is above average, favoring a cautious short.",MODERATE,gpt-4.1-mini,False,8634559879fecf26791c39c233e06e40,
2025-12-25 20:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3770970609842013,SHORT,70,"Both strategy and model agree on SHORT, supported by price below EMA and VWAP with moderate volume; low ADX indicates weak trend but recent negative returns support short bias.",MODERATE,gpt-4.1-mini,False,3e30ff491d91b66a45170b251a076c90,
2025-12-26 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.37176244979364287,HOLD,40,"Strategy and model agree on SHORT but model confidence is low and trend strength (ADX) is weak; volatility is moderate relative to stop distance, suggesting caution.",MODERATE,gpt-4.1-mini,False,3f3194f537affc9f968c08593c2c379b,
2025-12-28 00:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.47691780364763264,HOLD,70,"Strategy signals SHORT but model predicts HOLD with moderate confidence; low trend strength and low volume reduce conviction. Volatility is moderate relative to stop distance, increasing risk.",MODERATE,gpt-4.1-mini,False,af702fcbda212960a4bde952f80322f9,
2025-12-28 16:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.349303706583872,SHORT,60,"Both strategy and model signal SHORT, though model confidence is low. Trend strength is weak but price is below EMA and VWAP, supporting a short bias. Moderate volatility and reward:risk ratio justify cautious entry.",MODERATE,gpt-4.1-mini,False,bc3568c53ce026fc051740b2ba3cb80e,
2025-12-29 04:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.47010760338486013,HOLD,60,"Strategy and model both suggest LONG but model confidence is low and ADX indicates weak trend; volatility is moderate relative to target, and recent price action is mixed.",MODERATE,gpt-4.1-mini,False,ea50b542c67bcc56e02e8b8218382415,
2025-12-29 08:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.36680342249607567,SHORT,70,"Both strategy and model agree on SHORT, volume is high, and price is below EMA and VWAP, supporting bearish bias despite low ADX and moderate RSI.",MODERATE,gpt-4.1-mini,False,f43031c00eeb1323160f5357d3842484,
2025-12-31 08:00:00+00:00,4h,ema_rsi_trend,LONG,SHORT,0.35184507592192865,HOLD,70,"Strategy signals LONG but weak trend (ADX 13.6) and low volume (0.63x) reduce conviction; model predicts SHORT with low confidence. Volatility is moderate relative to stop and target, advising caution.",MODERATE,gpt-4.1-mini,False,226fc940a88efe028913fd280129a37b,
2025-12-31 16:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3806322492248156,SHORT,70,Both strategy and model agree on SHORT; moderate volume and negative returns support downside bias despite weak trend strength and moderate volatility.,MODERATE,gpt-4.1-mini,False,990e9ce28277861ec624231929629098,
2026-01-02 00:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.3858965188886289,HOLD,60,"Strategy and model both suggest LONG but model confidence is low and ADX indicates weak trend; volatility is moderate relative to stop distance, increasing risk.",MODERATE,gpt-4.1-mini,False,13254722c60349445236c4f40498d022,
2026-01-09 00:00:00+00:00,4h,ema_rsi_trend,LONG,HOLD,0.3593739509129671,HOLD,70,"Strategy signals LONG but model predicts HOLD with moderate confidence; volume is low and MACD histogram is negative, indicating weak momentum. Volatility is moderate relative to target, suggesting caution.",MODERATE,gpt-4.1-mini,False,a6dcc2df0e05a29afaea5d49f36a6c31,
2026-01-09 12:00:00+00:00,4h,ema_rsi_trend,LONG,SHORT,0.3386034735672749,HOLD,70,"Strategy signals LONG but model predicts SHORT with moderate confidence; mixed signals advise caution. Volatility is moderate relative to target, and trend strength is moderate, so no clear edge.",MODERATE,gpt-4.1-mini,False,665eda3a92d08e7c4328aefa4952022d,
2026-01-11 20:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.38520123303847387,HOLD,55,"Strategy and model both suggest LONG but model confidence is low and ADX indicates weak trend; volatility is moderate relative to stop distance, increasing risk.",MODERATE,gpt-4.1-mini,False,b1093bfef7b3c2fb12c9766f41107be6,
2026-01-12 12:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.389751889515664,HOLD,60,"Strategy and model both signal LONG but model confidence is low and ADX indicates weak trend; volatility is moderate relative to stop distance, suggesting caution.",MODERATE,gpt-4.1-mini,False,510d9a6bf8eef8a501fb2ef4ff125469,
2026-01-20 04:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.4889091095147207,SHORT,75,Both strategy and model agree on SHORT with moderate confidence; strong volume and trend indicators support downside momentum despite RSI near oversold.,MODERATE,gpt-4.1-mini,False,69bb192ef12d1d7d0a64ee4bac716c8e,
2026-01-28 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.34065483556083026,HOLD,60,"Strategy and model agree on SHORT but model confidence is low and volume is below average, reducing conviction. Moderate trend strength and low volatility do not strongly support immediate entry.",MODERATE,gpt-4.1-mini,False,a52ace483bf05bcbfea4cfdc5d8d56a6,
2026-01-29 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3502337171201285,SHORT,70,"Both strategy and model signal SHORT, supported by negative returns and price below EMA and VWAP; moderate trend strength and volume confirm. ATR is moderate relative to stop and target, making risk acceptable.",MODERATE,gpt-4.1-mini,False,0810360bc25c50fcda8227461410c107,
2026-02-06 04:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3753575644771195,SHORT,75,"Both strategy and model agree on SHORT with strong trend (ADX 70.8) and oversold RSI supporting continuation. Volatility is moderate relative to stop distance, making risk manageable.",MODERATE,gpt-4.1-mini,False,4bab1aeeadbd60739567dc6a051a5d4f,
2026-02-15 12:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.3519376325393798,HOLD,70,Strategy signals SHORT but model suggests HOLD with low confidence; moderate trend strength and volatility near half the stop distance advise caution.,MODERATE,gpt-4.1-mini,False,c26c9a075a63c0a27fd998a3ed1be71e,
2026-02-21 00:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.40635891147896086,HOLD,70,"Strategy signals SHORT but model suggests HOLD with low confidence; weak trend (ADX 11.4) and low volume reduce conviction. Volatility is moderate relative to target, increasing risk.",MODERATE,gpt-4.1-mini,False,11a2673c79c4bcac0b5d6662ff66d3f8,
2026-02-22 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.36212510843514795,HOLD,50,"Both strategy and model suggest SHORT but model confidence is low and trend strength (ADX) is weak, indicating uncertain momentum. Volatility is moderate relative to target, increasing risk.",MODERATE,gpt-4.1-mini,False,095d2737fa1f9c5364898374c211c11f,
2026-02-27 08:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.3484174247688564,HOLD,70,Strategy signals SHORT but model suggests HOLD with low confidence; moderate trend strength and volatility near half the target distance advise caution.,MODERATE,gpt-4.1-mini,False,7dd5519732c8e1d593606d9dd1cb5fd3,
2026-03-01 16:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.3384505052964829,HOLD,70,Strategy signals SHORT but model predicts HOLD with low confidence; weak trend (ADX 16.7) and moderate volatility (ATR 2.03%) increase uncertainty. Disagreement and low trend strength advise caution.,MODERATE,gpt-4.1-mini,False,ffec9d37639f250a14844a0cb7c07fa6,
2026-03-02 04:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3450036596797652,HOLD,60,"Both strategy and model suggest SHORT but model confidence is low and ADX indicates weak trend; volatility is moderate relative to stop distance, increasing risk.",MODERATE,gpt-4.1-mini,False,44ed04f7d7500a73a2aa42c98f32a678,
2026-03-03 00:00:00+00:00,4h,ema_rsi_trend,LONG,HOLD,0.3405448852309443,HOLD,70,"Strategy signals LONG but model suggests HOLD with low confidence; low ADX indicates weak trend and volume is below average, increasing risk. Volatility is moderate relative to stop distance, advising caution.",MODERATE,gpt-4.1-mini,False,447ee7490856e980a4d994ffdf4add74,
2026-03-03 16:00:00+00:00,4h,ema_rsi_trend,LONG,SHORT,0.34050329376388216,HOLD,70,Strategy signals LONG but model predicts SHORT with moderate confidence; low ADX indicates weak trend; volatility near stop distance increases risk.,MODERATE,gpt-4.1-mini,False,3d042f105f93ce20a31d5ef7c4a79bc3,
2026-03-07 16:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.39533239128367637,HOLD,70,"Strategy signals SHORT but model suggests HOLD with moderate confidence; volatility is moderate and trend strength is weak, indicating uncertain momentum. Disagreement and low volume advise caution.",MODERATE,gpt-4.1-mini,False,db598b8f3bafea5b3f00d0c0ed99e5b7,
2026-03-10 04:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.3662740580589235,HOLD,60,"Both strategy and model suggest LONG but model confidence is low and ADX indicates weak trend; volatility is moderate relative to target, increasing risk.",MODERATE,gpt-4.1-mini,False,767b6f6b12101fc38c90ad29ea7eb70f,
2026-03-19 20:00:00+00:00,4h,ema_rsi_trend,SHORT,HOLD,0.34623247917470795,HOLD,70,"Strategy signals SHORT with moderate trend strength, but model predicts HOLD with low confidence and volume is below average; volatility is moderate relative to target, suggesting caution.",MODERATE,gpt-4.1-mini,False,a242f979d0e395bd392bd493da9f5ea3,
2026-03-20 08:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.34265928028885834,SHORT,70,Both strategy and model agree on SHORT; ADX indicates a strong trend; RSI and MACD support bearish momentum despite moderate model confidence.,MODERATE,gpt-4.1-mini,False,8d0209c5b3e3f8ba97a023240a633912,
2026-03-24 08:00:00+00:00,4h,ema_rsi_trend,LONG,LONG,0.3485725807492623,HOLD,60,"Strategy and model agree on LONG but model confidence is low and volume is below average; volatility is moderate relative to target, suggesting caution.",MODERATE,gpt-4.1-mini,False,f1143da75ad6c33ec1a4426a0a773ae7,
2026-03-24 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3526215200085084,SHORT,70,"Both strategy and model agree on SHORT; volume is high and recent returns are negative, supporting downside momentum despite moderate trend strength and volatility.",MODERATE,gpt-4.1-mini,False,3c45fb3f7be792452d4583479119e49e,
2026-03-25 04:00:00+00:00,4h,ema_rsi_trend,LONG,SHORT,0.33985501608741814,HOLD,70,"Strategy signals LONG but model predicts SHORT with moderate confidence; trend strength is weak and volume is below average, increasing uncertainty. Volatility is moderate relative to target, suggesting caution.",MODERATE,gpt-4.1-mini,False,e2b0ef538a3b3c8267eb90a0fe8d1941,
2026-03-26 12:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.41089503607467176,SHORT,70,"Both strategy and model agree on SHORT with moderate confidence; trend strength is low but volume is above average and price is below EMA and VWAP, supporting downside bias.",MODERATE,gpt-4.1-mini,False,5d929e8750ad3fe71e355d003f6a7df0,
2026-04-02 00:00:00+00:00,4h,ema_rsi_trend,SHORT,SHORT,0.3590434582244883,SHORT,70,"Both strategy and model agree on SHORT; price is below EMA and VWAP with increased volume and recent negative returns, despite low trend strength and moderate volatility.",MODERATE,gpt-4.1-mini,False,4a015a6222e5057dac5bd257fe89b87f,
